cycle,time,phi1,Ex1,Ey1
20020,1.001e-07,5.712554e-01,2.107353e-01,-3.342760e-01
20040,1.002e-07,5.628076e-01,1.490714e-01,-1.000913e-01
20060,1.003e-07,5.683556e-01,1.947217e-01,-2.220610e-01
20080,1.004e-07,5.651393e-01,6.826609e-02,-1.888931e-01
20100,1.005e-07,5.642009e-01,4.141735e-01,-1.232294e-02
20120,1.006e-07,5.702768e-01,-1.759297e-02,-2.419004e-01
20140,1.007e-07,5.649093e-01,-1.518811e-02,-2.814730e-01
20160,1.008e-07,5.705195e-01,7.627758e-02,-5.695346e-02
20180,1.009e-07,5.677873e-01,3.267902e-02,-2.412394e-01
20200,1.01e-07,5.601972e-01,8.778183e-02,-3.228742e-01
20220,1.011e-07,5.671058e-01,2.243626e-01,9.738248e-02
20240,1.012e-07,5.667448e-01,4.357334e-01,-4.146937e-01
20260,1.013e-07,5.701552e-01,2.696049e-01,4.189619e-02
20280,1.014e-07,5.670958e-01,2.281204e-01,-1.604450e-01
20300,1.015e-07,5.656438e-01,2.039238e-01,-1.157383e-02
20320,1.016e-07,5.670198e-01,2.711721e-01,-2.318015e-01
20340,1.017e-07,5.676882e-01,2.317533e-01,-1.210401e-01
20360,1.018e-07,5.652332e-01,1.268485e-01,-9.672576e-02
20380,1.019e-07,5.696591e-01,1.097898e-01,8.706409e-02
20400,1.02e-07,5.648162e-01,2.405760e-01,-2.905478e-01
20420,1.021e-07,5.647209e-01,4.192431e-01,1.048722e-01
20440,1.022e-07,5.695162e-01,1.873426e-01,-7.140600e-02
20460,1.023e-07,5.684901e-01,3.745219e-01,-1.654326e-01
20480,1.024e-07,5.660703e-01,3.118720e-01,-3.144717e-01
20500,1.025e-07,5.664793e-01,-2.686099e-02,-3.206629e-01
20520,1.026e-07,5.691246e-01,3.275632e-01,-1.901176e-01
20540,1.027e-07,5.675269e-01,2.876293e-01,-6.980056e-02
20560,1.028e-07,5.652635e-01,1.694285e-01,-1.490249e-01
20580,1.029e-07,5.685746e-01,3.555547e-01,-3.424234e-01
20600,1.03e-07,5.684952e-01,1.621813e-01,-3.414598e-01
20620,1.031e-07,5.640810e-01,1.938379e-01,-2.192359e-01
20640,1.032e-07,5.705289e-01,7.585468e-02,-1.044258e-01
20660,1.033e-07,5.629465e-01,2.655201e-01,-2.502316e-01
20680,1.034e-07,5.702991e-01,1.249899e-01,-2.025451e-01
20700,1.035e-07,5.681634e-01,2.005550e-01,-2.190830e-01
20720,1.036e-07,5.711977e-01,3.752074e-01,-2.668779e-01
20740,1.037e-07,5.669641e-01,1.298649e-01,-1.838911e-01
20760,1.038e-07,5.668868e-01,4.214777e-01,-1.010488e-01
20780,1.039e-07,5.677510e-01,2.631513e-01,-2.537221e-01
20800,1.04e-07,5.719557e-01,1.720866e-01,-6.820992e-02
20820,1.041e-07,5.672126e-01,4.015206e-01,-3.747715e-01
20840,1.042e-07,5.697052e-01,1.282327e-01,3.613283e-02
20860,1.043e-07,5.686579e-01,3.877753e-01,-1.405484e-01
20880,1.044e-07,5.698370e-01,5.917349e-02,-2.632693e-01
20900,1.045e-07,5.679577e-01,1.038093e-01,-2.625977e-01
20920,1.046e-07,5.696664e-01,1.035109e-01,-1.712934e-01
20940,1.047e-07,5.711936e-01,5.590331e-01,-2.074768e-01
20960,1.048e-07,5.684655e-01,4.221331e-01,-5.731291e-02
20980,1.049e-07,5.688975e-01,4.682225e-01,-1.058343e-01
21000,1.05e-07,5.687346e-01,1.590327e-01,-1.945952e-01
21020,1.051e-07,5.661823e-01,3.270769e-01,4.335079e-03
21040,1.052e-07,5.676788e-01,2.125570e-01,-1.333966e-01
21060,1.053e-07,5.724966e-01,5.182344e-01,-1.329520e-01
21080,1.054e-07,5.691569e-01,2.761771e-01,-4.191528e-02
21100,1.055e-07,5.711719e-01,2.815254e-01,-2.376841e-01
21120,1.056e-07,5.655848e-01,1.780761e-01,-2.688475e-02
21140,1.057e-07,5.665109e-01,3.589576e-01,-3.107088e-01
21160,1.058e-07,5.691651e-01,3.291358e-01,-1.642192e-01
21180,1.059e-07,5.704327e-01,2.567492e-01,-2.322455e-01
21200,1.06e-07,5.703459e-01,1.126787e-01,-3.074878e-01
21220,1.061e-07,5.688301e-01,2.852709e-01,2.825947e-02
21240,1.062e-07,5.722570e-01,1.840898e-01,-3.187705e-01
21260,1.063e-07,5.667968e-01,5.810837e-01,-8.381765e-02
21280,1.064e-07,5.674021e-01,5.399424e-01,4.080384e-02
21300,1.065e-07,5.719264e-01,2.346046e-01,-1.324566e-01
21320,1.066e-07,5.669473e-01,3.240686e-01,-1.413511e-01
21340,1.067e-07,5.743302e-01,2.367357e-01,-1.044016e-02
21360,1.068e-07,5.680703e-01,3.400261e-01,-2.428100e-01
21380,1.069e-07,5.689240e-01,3.192820e-01,1.957937e-01
21400,1.07e-07,5.705779e-01,1.743545e-01,-3.412679e-01
21420,1.071e-07,5.671929e-01,3.279827e-01,-2.667377e-01
21440,1.072e-07,5.728379e-01,5.218828e-01,-3.974901e-02
21460,1.073e-07,5.704976e-01,8.261947e-02,-2.294177e-01
21480,1.074e-07,5.743495e-01,3.253659e-01,-2.647572e-01
21500,1.075e-07,5.677513e-01,3.776625e-01,-9.592992e-02
21520,1.076e-07,5.707716e-01,2.189181e-01,-1.043145e-01
21540,1.077e-07,5.705331e-01,4.342607e-01,-2.565556e-01
21560,1.078e-07,5.720485e-01,3.700477e-01,-1.576078e-01
21580,1.079e-07,5.733796e-01,4.066318e-01,5.085458e-02
21600,1.08e-07,5.703901e-01,4.456413e-01,-1.058314e-01
21620,1.081e-07,5.647634e-01,5.829754e-01,-2.938763e-02
21640,1.082e-07,5.736161e-01,3.211969e-01,-1.840464e-02
21660,1.083e-07,5.724603e-01,2.145340e-01,-6.479245e-02
21680,1.084e-07,5.730947e-01,6.096756e-01,5.026725e-02
21700,1.085e-07,5.706589e-01,2.513565e-01,-5.937992e-02
21720,1.086e-07,5.740890e-01,4.823078e-01,-4.393999e-02
21740,1.087e-07,5.679652e-01,6.502560e-01,4.576140e-02
21760,1.088e-07,5.721503e-01,4.322522e-01,-2.755343e-02
21780,1.089e-07,5.710394e-01,4.466391e-01,-1.424120e-01
21800,1.09e-07,5.722851e-01,4.596364e-01,7.460309e-02
21820,1.091e-07,5.736437e-01,3.587014e-01,-1.409543e-01
21840,1.092e-07,5.706813e-01,4.856659e-01,2.993517e-01
21860,1.093e-07,5.758254e-01,1.871265e-01,-1.531296e-01
21880,1.094e-07,5.711324e-01,3.307135e-01,-1.358668e-01
21900,1.095e-07,5.725886e-01,5.432025e-01,1.664504e-02
21920,1.096e-07,5.730605e-01,2.233672e-01,7.329538e-02
21940,1.097e-07,5.729384e-01,3.739313e-01,-6.262869e-02
21960,1.098e-07,5.779976e-01,5.847643e-01,-1.299763e-01
21980,1.099e-07,5.705917e-01,4.856049e-01,-1.910254e-01
22000,1.1e-07,5.747435e-01,3.908308e-01,-2.551641e-01
22020,1.101e-07,5.716192e-01,3.815416e-01,1.665520e-01
22040,1.102e-07,5.729699e-01,2.764181e-01,4.805189e-02
22060,1.103e-07,5.764936e-01,4.857616e-01,-6.412677e-02
22080,1.104e-07,5.716571e-01,3.746536e-01,1.305930e-01
22100,1.105e-07,5.740498e-01,4.739179e-01,-1.500593e-01
22120,1.106e-07,5.759406e-01,5.145661e-01,-1.879001e-01
22140,1.107e-07,5.737342e-01,6.011724e-01,3.925282e-02
22160,1.108e-07,5.722908e-01,5.814146e-01,6.765698e-02
22180,1.109e-07,5.739015e-01,4.832347e-01,-1.906675e-01
22200,1.11e-07,5.743000e-01,4.526552e-01,5.492375e-03
22220,1.111e-07,5.744126e-01,3.319493e-01,-1.064664e-02
22240,1.112e-07,5.711161e-01,4.457053e-01,-1.316534e-01
22260,1.113e-07,5.740459e-01,2.975295e-01,-3.141625e-02
22280,1.114e-07,5.756612e-01,5.830771e-01,3.209210e-02
22300,1.115e-07,5.733477e-01,5.436460e-01,5.389957e-03
22320,1.116e-07,5.715626e-01,5.237175e-01,-2.975347e-02
22340,1.117e-07,5.810445e-01,1.424445e-01,-2.844262e-01
22360,1.118e-07,5.770214e-01,3.773227e-01,-3.137255e-02
22380,1.119e-07,5.786589e-01,4.183040e-01,7.896309e-02
