cycle,time,phi1,Ex1,Ey1
2670,1.335e-08,1.011513e+00,1.108199e+00,-1.395938e-01
2680,1.34e-08,1.012224e+00,8.737841e-01,6.213498e-02
2690,1.345e-08,1.002732e+00,8.633351e-01,-9.420837e-02
2700,1.35e-08,9.810671e-01,1.148509e+00,-1.732648e-01
2710,1.355e-08,9.503255e-01,1.187123e+00,6.450213e-02
2720,1.36e-08,9.131727e-01,1.190557e+00,-2.071431e-02
2730,1.365e-08,8.718104e-01,1.124892e+00,1.659238e-01
2740,1.37e-08,8.338745e-01,1.200394e+00,1.969612e-02
2750,1.375e-08,8.015789e-01,9.492083e-01,1.118039e-01
2760,1.38e-08,7.696683e-01,7.574017e-01,2.086319e-01
2770,1.385e-08,7.382616e-01,6.929059e-01,-1.183560e-01
2780,1.39e-08,7.007418e-01,9.186852e-01,8.074255e-02
2790,1.395e-08,6.645645e-01,1.051274e+00,-3.114841e-03
2800,1.4e-08,6.295780e-01,7.983398e-01,-8.457009e-02
2810,1.405e-08,5.893637e-01,9.383823e-01,1.345083e-01
2820,1.41e-08,5.525122e-01,9.671087e-01,-3.593622e-02
2830,1.415e-08,5.183243e-01,1.132898e+00,-2.371904e-02
2840,1.42e-08,4.915157e-01,1.043105e+00,-2.630461e-01
2850,1.425e-08,4.681373e-01,9.989275e-01,8.248378e-02
2860,1.43e-08,4.509873e-01,5.678304e-01,-4.537389e-02
2870,1.435e-08,4.451027e-01,6.347165e-01,-9.429081e-02
2880,1.44e-08,4.403753e-01,9.966058e-01,-3.862888e-02
2890,1.445e-08,4.340501e-01,1.112219e+00,-1.308936e-01
2900,1.45e-08,4.245552e-01,9.530929e-01,8.429148e-02
2910,1.455e-08,4.125345e-01,8.768403e-01,-5.174871e-02
2920,1.46e-08,3.977481e-01,1.001052e+00,-1.415247e-01
2930,1.465e-08,3.870354e-01,9.197222e-01,-3.121598e-02
2940,1.47e-08,3.817371e-01,8.249617e-01,9.652127e-03
2950,1.475e-08,3.824844e-01,7.570028e-01,-1.475611e-01
2960,1.48e-08,3.880870e-01,8.165673e-01,-1.282758e-01
2970,1.485e-08,3.975202e-01,8.101075e-01,-6.090232e-03
2980,1.49e-08,4.053238e-01,7.448587e-01,-1.059599e-01
2990,1.495e-08,4.142758e-01,7.070801e-01,4.883273e-02
3000,1.5e-08,4.168370e-01,1.053594e+00,8.695747e-02
3010,1.505e-08,4.166427e-01,9.774354e-01,-3.461101e-02
3020,1.51e-08,4.159543e-01,7.508978e-01,-1.739562e-01
3030,1.515e-08,4.161863e-01,8.257212e-01,-5.912308e-02
3040,1.52e-08,4.195465e-01,7.240686e-01,-2.285872e-01
3050,1.525e-08,4.281064e-01,7.117788e-01,-2.141678e-01
3060,1.53e-08,4.416044e-01,7.721506e-01,7.882106e-03
3070,1.535e-08,4.599810e-01,8.790846e-01,-1.496908e-01
3080,1.54e-08,4.835348e-01,7.744942e-01,-1.097354e-01
3090,1.545e-08,5.086101e-01,8.511652e-01,-3.442278e-01
3100,1.55e-08,5.364210e-01,8.250684e-01,-1.937629e-01
3110,1.555e-08,5.595879e-01,8.762966e-01,6.236670e-02
3120,1.56e-08,5.823692e-01,9.777629e-01,2.409070e-03
3130,1.565e-08,6.072965e-01,8.277659e-01,-2.360440e-01
3140,1.57e-08,6.358508e-01,8.296295e-01,3.626953e-02
3150,1.575e-08,6.695815e-01,9.607200e-01,-3.214807e-01
3160,1.58e-08,7.066321e-01,9.276834e-01,6.918593e-02
3170,1.585e-08,7.473080e-01,8.484101e-01,-8.089019e-02
3180,1.59e-08,7.873108e-01,1.057652e+00,6.713286e-02
3190,1.595e-08,8.280925e-01,8.237892e-01,-1.326453e-01
3200,1.6e-08,8.642945e-01,7.623394e-01,-9.886485e-02
3210,1.605e-08,8.893961e-01,9.454191e-01,1.018110e-01
3220,1.61e-08,9.080841e-01,8.356383e-01,1.930629e-01
3230,1.615e-08,9.298156e-01,9.611946e-01,6.761245e-02
3240,1.62e-08,9.474798e-01,9.389383e-01,-9.963748e-02
3250,1.625e-08,9.587987e-01,1.046505e+00,-2.236520e-02
3260,1.63e-08,9.701102e-01,1.120834e+00,1.568281e-01
3270,1.635e-08,9.770814e-01,9.077939e-01,-1.148269e-01
3280,1.64e-08,9.742776e-01,8.347938e-01,-7.189997e-03
3290,1.645e-08,9.662254e-01,1.146181e+00,1.147402e-01
3300,1.65e-08,9.482864e-01,1.128564e+00,4.078514e-02
3310,1.655e-08,9.285457e-01,1.072098e+00,-3.774548e-01
3320,1.66e-08,9.032942e-01,6.595282e-01,-3.273730e-03
3330,1.665e-08,8.666480e-01,9.426361e-01,1.167896e-01
3340,1.67e-08,8.291240e-01,6.077835e-01,5.171394e-02
3350,1.675e-08,7.893118e-01,8.181670e-01,-8.068699e-02
3360,1.68e-08,7.558340e-01,8.866359e-01,-1.419287e-03
3370,1.685e-08,7.190269e-01,7.523330e-01,8.191045e-02
3380,1.69e-08,6.854618e-01,9.203172e-01,1.742518e-01
3390,1.695e-08,6.569159e-01,8.544913e-01,2.927001e-02
3400,1.7e-08,6.278118e-01,7.747120e-01,-6.246858e-02
3410,1.705e-08,5.977609e-01,8.439167e-01,1.442587e-02
3420,1.71e-08,5.649710e-01,5.447476e-01,4.721619e-02
3430,1.715e-08,5.345243e-01,6.810176e-01,-7.261781e-03
3440,1.72e-08,5.060167e-01,1.077346e+00,-1.595620e-01
3450,1.725e-08,4.788635e-01,6.598088e-01,2.735819e-02
3460,1.73e-08,4.574722e-01,6.101868e-01,-2.629566e-02
3470,1.735e-08,4.439416e-01,4.423576e-01,-3.265332e-01
3480,1.74e-08,4.317210e-01,7.726796e-01,1.139955e-01
3490,1.745e-08,4.256768e-01,6.357324e-01,3.343297e-02
3500,1.75e-08,4.240333e-01,7.824256e-01,8.538355e-02
3510,1.755e-08,4.222947e-01,7.012315e-01,-1.184157e-01
3520,1.76e-08,4.197618e-01,5.906858e-01,2.168374e-02
3530,1.765e-08,4.139566e-01,6.987191e-01,-9.710909e-04
3540,1.77e-08,4.063736e-01,5.442967e-01,-2.202863e-01
3550,1.775e-08,4.005650e-01,7.355394e-01,-6.037528e-02
3560,1.78e-08,3.950966e-01,8.614444e-01,-1.837516e-01
3570,1.785e-08,3.913038e-01,9.555715e-01,-1.059478e-01
3580,1.79e-08,3.962046e-01,9.322820e-01,-1.845866e-01
3590,1.795e-08,4.046860e-01,8.274543e-01,-9.589294e-02
3600,1.8e-08,4.181125e-01,1.021654e+00,-6.722049e-02
3610,1.805e-08,4.337791e-01,4.130685e-01,-1.228682e-01
3620,1.81e-08,4.429096e-01,3.590718e-01,-8.465584e-02
3630,1.815e-08,4.415180e-01,4.047601e-01,-1.702111e-02
3640,1.82e-08,4.350552e-01,4.977394e-01,-1.260171e-01
3650,1.825e-08,4.349984e-01,9.116491e-01,-5.341008e-01
3660,1.83e-08,4.431010e-01,8.157119e-01,8.007601e-02
3670,1.835e-08,4.567537e-01,6.814851e-01,-5.009378e-02
3680,1.84e-08,4.787883e-01,5.211744e-01,5.191028e-02
3690,1.845e-08,5.052588e-01,5.599582e-01,-1.089408e-01
3700,1.85e-08,5.335976e-01,6.976575e-01,1.562539e-01
3710,1.855e-08,5.628327e-01,8.022879e-01,-2.246554e-02
3720,1.86e-08,5.925371e-01,6.788358e-01,-2.393381e-02
3730,1.865e-08,6.158834e-01,7.034513e-01,1.178948e-01
3740,1.87e-08,6.442080e-01,9.259149e-01,-2.191342e-01
3750,1.875e-08,6.694080e-01,7.484506e-01,-1.720397e-02
3760,1.88e-08,6.991475e-01,6.382785e-01,-1.663752e-01
3770,1.885e-08,7.331260e-01,8.245527e-01,-4.206492e-01
3780,1.89e-08,7.713261e-01,7.823110e-01,-1.413498e-01
3790,1.895e-08,8.074477e-01,6.456048e-01,-1.143745e-02
3800,1.9e-08,8.414218e-01,5.754703e-01,2.340986e-01
3810,1.905e-08,8.713867e-01,5.380325e-01,-7.431258e-02
3820,1.91e-08,8.952649e-01,6.775050e-01,1.035665e-02
3830,1.915e-08,9.155090e-01,7.982584e-01,-1.430295e-01
3840,1.92e-08,9.338142e-01,8.298042e-01,1.108187e-01
3850,1.925e-08,9.464034e-01,8.723270e-01,-9.144381e-02
3860,1.93e-08,9.518541e-01,6.469654e-01,-8.700326e-02
3870,1.935e-08,9.499171e-01,1.121711e+00,9.334391e-02
3880,1.94e-08,9.440798e-01,7.500442e-01,-2.931602e-01
3890,1.945e-08,9.351258e-01,8.495112e-01,-1.995930e-01
3900,1.95e-08,9.180583e-01,7.292147e-01,1.136948e-01
3910,1.955e-08,9.002370e-01,6.112809e-01,-3.330942e-02
3920,1.96e-08,8.748394e-01,7.938647e-01,1.230905e-01
3930,1.965e-08,8.453660e-01,9.733080e-01,4.368775e-02
3940,1.97e-08,8.136759e-01,7.205227e-01,-1.717898e-01
3950,1.975e-08,7.791594e-01,1.019094e+00,-1.049276e-01
3960,1.98e-08,7.442710e-01,5.321719e-01,-2.527236e-01
3970,1.985e-08,7.104167e-01,6.555058e-01,-2.197003e-01
3980,1.99e-08,6.743143e-01,7.235878e-01,1.422809e-02
3990,1.995e-08,6.391379e-01,6.761535e-01,-2.685879e-02
4000,2e-08,6.035519e-01,7.239612e-01,1.916056e-01
4010,2.005e-08,5.727825e-01,8.465914e-01,-3.016529e-02
4020,2.01e-08,5.461352e-01,8.357919e-01,6.875116e-02
4030,2.015e-08,5.285543e-01,5.675343e-01,-6.413017e-02
4040,2.02e-08,5.131625e-01,6.430783e-01,7.322797e-02
4050,2.025e-08,4.953882e-01,7.400503e-01,1.476623e-01
4060,2.03e-08,4.776352e-01,6.197607e-01,-2.893346e-01
4070,2.035e-08,4.609433e-01,5.295609e-01,-1.193069e-01
