cycle,time,phi1,Ex1,Ey1
4860,2.43e-08,6.163561e-01,6.126466e-01,-7.483022e-03
4880,2.44e-08,7.001352e-01,8.019821e-01,-8.315871e-03
4900,2.45e-08,7.828932e-01,8.228533e-01,1.641806e-02
4920,2.46e-08,8.459129e-01,7.369781e-01,-1.692064e-03
4940,2.47e-08,8.994089e-01,7.650442e-01,4.291944e-02
4960,2.48e-08,9.524667e-01,8.096093e-01,1.152749e-01
4980,2.49e-08,9.892136e-01,8.231208e-01,4.492255e-02
5000,2.5e-08,9.827595e-01,8.094876e-01,4.944208e-02
5020,2.51e-08,9.376919e-01,7.713120e-01,2.177809e-02
5040,2.52e-08,8.804208e-01,7.157871e-01,-3.354925e-02
5060,2.53e-08,8.227532e-01,8.262972e-01,-4.771899e-03
5080,2.54e-08,7.584955e-01,7.896665e-01,-9.701932e-03
5100,2.55e-08,6.725762e-01,7.305583e-01,3.706894e-02
5120,2.56e-08,5.810398e-01,6.739860e-01,-2.272485e-02
5140,2.57e-08,5.166978e-01,6.536955e-01,-1.274004e-02
5160,2.58e-08,4.799064e-01,7.559488e-01,-7.469737e-02
5180,2.59e-08,4.575344e-01,6.642916e-01,-1.542477e-02
5200,2.6e-08,4.333462e-01,7.412835e-01,-5.228562e-03
5220,2.61e-08,4.093190e-01,7.454126e-01,5.603937e-02
5240,2.62e-08,4.000388e-01,7.712771e-01,2.745037e-02
5260,2.63e-08,4.056930e-01,6.683642e-01,2.485206e-02
5280,2.64e-08,4.137391e-01,6.437957e-01,1.308285e-01
5300,2.65e-08,4.126869e-01,6.022707e-01,1.108375e-01
5320,2.66e-08,4.126297e-01,8.378893e-01,1.050717e-01
5340,2.67e-08,4.221166e-01,7.236984e-01,5.743692e-02
5360,2.68e-08,4.394803e-01,7.392692e-01,2.472348e-02
5380,2.69e-08,4.626245e-01,7.162853e-01,1.392655e-01
5400,2.7e-08,4.987914e-01,7.461276e-01,3.479383e-02
5420,2.71e-08,5.522525e-01,8.438323e-01,-9.193348e-04
5440,2.72e-08,6.167254e-01,8.160930e-01,4.642135e-02
5460,2.73e-08,6.894283e-01,7.096438e-01,6.919727e-02
5480,2.74e-08,7.664093e-01,7.370554e-01,8.448339e-02
5500,2.75e-08,8.363872e-01,7.494184e-01,9.730823e-02
5520,2.76e-08,8.930371e-01,7.832654e-01,4.284231e-02
5540,2.77e-08,9.350711e-01,7.394329e-01,7.436803e-02
5560,2.78e-08,9.571578e-01,7.778253e-01,8.022857e-02
5580,2.79e-08,9.560712e-01,8.269796e-01,5.533753e-02
5600,2.8e-08,9.241730e-01,7.568741e-01,1.071685e-01
5620,2.81e-08,8.678902e-01,7.229711e-01,-4.968222e-02
5640,2.82e-08,8.001705e-01,7.189180e-01,6.657657e-02
5660,2.83e-08,7.269328e-01,7.025620e-01,-5.416476e-03
5680,2.84e-08,6.559756e-01,6.981663e-01,2.840297e-02
5700,2.85e-08,5.827116e-01,5.888244e-01,1.613719e-02
5720,2.86e-08,5.184506e-01,5.710677e-01,3.855482e-02
