cycle,time,phi1,Ex1,Ey1
1420,7.1e-09,1.042415e+00,1.061937e+00,1.011998e-01
1440,7.2e-09,1.061027e+00,1.142882e+00,9.640421e-02
1460,7.3e-09,1.062237e+00,1.089238e+00,5.265767e-02
1480,7.4e-09,1.020185e+00,1.008645e+00,7.459584e-02
1500,7.5e-09,9.351043e-01,1.118545e+00,1.075505e-01
1520,7.6e-09,8.383316e-01,1.102170e+00,9.452087e-02
1540,7.7e-09,7.558600e-01,1.093389e+00,1.759636e-01
1560,7.8e-09,6.850098e-01,8.835093e-01,1.690076e-02
1580,7.9e-09,6.052158e-01,7.931244e-01,1.802035e-01
1600,8e-09,5.177493e-01,1.100894e+00,1.233789e-01
1620,8.1e-09,4.516683e-01,9.331775e-01,1.872004e-01
1640,8.2e-09,4.197567e-01,1.023710e+00,1.975827e-01
1660,8.3e-09,4.102996e-01,8.756771e-01,2.530243e-01
1680,8.4e-09,3.923506e-01,9.545752e-01,1.724959e-01
1700,8.5e-09,3.594995e-01,1.090139e+00,1.585862e-01
1720,8.6e-09,3.414788e-01,9.816256e-01,4.122208e-01
1740,8.7e-09,3.549346e-01,9.713296e-01,2.269380e-01
1760,8.8e-09,3.756253e-01,8.730333e-01,1.994998e-01
1780,8.9e-09,3.841420e-01,9.814817e-01,2.631136e-01
1800,9e-09,3.807106e-01,9.686912e-01,1.831706e-01
1820,9.1e-09,3.935871e-01,9.811130e-01,-1.369518e-02
1840,9.2e-09,4.291003e-01,1.002036e+00,2.516904e-01
1860,9.3e-09,4.858756e-01,9.805527e-01,1.094812e-02
1880,9.4e-09,5.445759e-01,1.002601e+00,1.230718e-01
1900,9.5e-09,6.041645e-01,9.790897e-01,8.984513e-03
1920,9.6e-09,6.775505e-01,9.545153e-01,4.953570e-02
1940,9.7e-09,7.638003e-01,9.779077e-01,1.552572e-01
1960,9.8e-09,8.613021e-01,1.058065e+00,1.457979e-01
1980,9.9e-09,9.509286e-01,1.241095e+00,7.897226e-02
2000,1e-08,1.010337e+00,1.017157e+00,1.735356e-01
