cycle,time,phi1,Ex1,Ey1
960,4.8e-09,6.466724e-01,8.084719e-01,-4.032333e-02
980,4.9e-09,5.783641e-01,1.019791e+00,1.579396e-01
1000,5e-09,4.918455e-01,1.178902e+00,1.529669e-01
1020,5.1e-09,4.133601e-01,1.087823e+00,2.104129e-01
1040,5.2e-09,3.792409e-01,9.352307e-01,1.744946e-01
1060,5.3e-09,3.848901e-01,8.613282e-01,1.087259e-01
1080,5.4e-09,3.796751e-01,9.542872e-01,1.568574e-01
1100,5.5e-09,3.477544e-01,1.129223e+00,2.928311e-02
1120,5.6e-09,3.163677e-01,1.116410e+00,1.922456e-01
1140,5.7e-09,3.251747e-01,1.006609e+00,1.520707e-01
1160,5.8e-09,3.633654e-01,9.251755e-01,-7.891215e-03
1180,5.9e-09,3.825466e-01,1.004030e+00,8.218285e-02
1200,6e-09,3.736031e-01,1.079615e+00,2.907190e-02
1220,6.1e-09,3.700104e-01,1.003952e+00,-2.791938e-02
1240,6.2e-09,4.111393e-01,9.919190e-01,1.441951e-01
1260,6.3e-09,4.877632e-01,1.032078e+00,-7.540242e-02
1280,6.4e-09,5.524564e-01,9.823719e-01,-9.368933e-02
1300,6.5e-09,6.023628e-01,1.137081e+00,-5.404489e-03
1320,6.6e-09,6.674705e-01,1.022549e+00,-4.142499e-02
1340,6.7e-09,7.653092e-01,1.015648e+00,-8.640341e-02
1360,6.8e-09,8.760822e-01,1.027818e+00,-4.877057e-02
1380,6.9e-09,9.634116e-01,1.206390e+00,9.809126e-02
1400,7e-09,1.014233e+00,1.058076e+00,6.514706e-02
1420,7.1e-09,1.043063e+00,1.175449e+00,-5.142516e-03
1440,7.2e-09,1.060298e+00,1.143608e+00,-2.936274e-02
1460,7.3e-09,1.061889e+00,1.102017e+00,-3.056159e-02
1480,7.4e-09,1.018235e+00,1.099052e+00,1.398609e-01
1500,7.5e-09,9.329982e-01,1.222283e+00,2.015320e-02
1520,7.6e-09,8.364540e-01,1.070712e+00,8.985166e-04
1540,7.7e-09,7.534341e-01,1.052046e+00,1.537635e-01
1560,7.8e-09,6.829300e-01,9.283541e-01,7.792021e-02
1580,7.9e-09,6.053836e-01,8.732580e-01,2.799379e-02
1600,8e-09,5.147182e-01,9.767501e-01,1.443349e-01
1620,8.1e-09,4.502518e-01,8.668769e-01,1.765063e-01
1640,8.2e-09,4.211359e-01,8.976537e-01,1.445929e-01
1660,8.3e-09,4.120625e-01,9.229919e-01,1.981363e-01
1680,8.4e-09,3.923233e-01,9.363869e-01,4.062498e-01
1700,8.5e-09,3.601463e-01,9.662438e-01,1.209706e-01
1720,8.6e-09,3.435785e-01,1.092129e+00,2.873727e-02
1740,8.7e-09,3.567222e-01,8.810669e-01,1.563253e-02
1760,8.8e-09,3.760684e-01,8.727612e-01,8.087893e-02
1780,8.9e-09,3.847786e-01,9.684150e-01,-8.372553e-02
1800,9e-09,3.824272e-01,9.465461e-01,1.031453e-01
1820,9.1e-09,3.946451e-01,9.817580e-01,-4.477926e-02
1840,9.2e-09,4.318687e-01,9.942915e-01,9.926027e-02
1860,9.3e-09,4.897039e-01,9.382063e-01,-6.984801e-02
1880,9.4e-09,5.501683e-01,9.664651e-01,-1.515081e-01
1900,9.5e-09,6.080849e-01,9.947454e-01,5.995169e-02
1920,9.6e-09,6.807495e-01,8.394186e-01,7.053239e-02
1940,9.7e-09,7.684586e-01,1.025198e+00,9.987876e-02
1960,9.8e-09,8.672234e-01,1.111508e+00,1.103636e-01
1980,9.9e-09,9.555572e-01,1.104749e+00,1.981861e-01
2000,1e-08,1.011584e+00,1.182304e+00,1.015971e-01
